Episode 0, Reward: 21.0, Avg Critic Loss: 0.0000, Avg Actor Loss: 0.0000, Avg Alpha Loss: 0.0000
Episode 651, Reward: 10.0, Avg Critic Loss: 17.1437, Avg Actor Loss: -140.5772, Avg Alpha Loss: -24.9319
Episode 652, Reward: 43.0, Avg Critic Loss: 23.0140, Avg Actor Loss: -141.7221, Avg Alpha Loss: -25.2234
Episode 653, Reward: 54.0, Avg Critic Loss: 25.0034, Avg Actor Loss: -144.5187, Avg Alpha Loss: -25.6901
Episode 654, Reward: 13.0, Avg Critic Loss: 17.2554, Avg Actor Loss: -146.1723, Avg Alpha Loss: -26.0064
Episode 655, Reward: 42.0, Avg Critic Loss: 31.7841, Avg Actor Loss: -147.0249, Avg Alpha Loss: -26.2733
Episode 656, Reward: 36.0, Avg Critic Loss: 19.6648, Avg Actor Loss: -148.3704, Avg Alpha Loss: -26.6277
Episode 657, Reward: 24.0, Avg Critic Loss: 22.7323, Avg Actor Loss: -150.3658, Avg Alpha Loss: -26.9172
Episode 658, Reward: 17.0, Avg Critic Loss: 35.5731, Avg Actor Loss: -151.5571, Avg Alpha Loss: -27.1417
Episode 659, Reward: 16.0, Avg Critic Loss: 23.0277, Avg Actor Loss: -151.9160, Avg Alpha Loss: -27.2945
Episode 660, Reward: 59.0, Avg Critic Loss: 27.3733, Avg Actor Loss: -153.5328, Avg Alpha Loss: -27.6643
Episode 661, Reward: 27.0, Avg Critic Loss: 30.0050, Avg Actor Loss: -156.0214, Avg Alpha Loss: -28.0945
Episode 662, Reward: 103.0, Avg Critic Loss: 26.5387, Avg Actor Loss: -159.9048, Avg Alpha Loss: -28.7707
Episode 663, Reward: 49.0, Avg Critic Loss: 22.6007, Avg Actor Loss: -163.2471, Avg Alpha Loss: -29.5985
Episode 664, Reward: 73.0, Avg Critic Loss: 27.1094, Avg Actor Loss: -166.5144, Avg Alpha Loss: -30.2514
Episode 665, Reward: 10.0, Avg Critic Loss: 47.0353, Avg Actor Loss: -168.4681, Avg Alpha Loss: -30.6168
Episode 666, Reward: 14.0, Avg Critic Loss: 24.8287, Avg Actor Loss: -170.2885, Avg Alpha Loss: -30.8994
Episode 667, Reward: 32.0, Avg Critic Loss: 30.8478, Avg Actor Loss: -171.5024, Avg Alpha Loss: -31.1540
Episode 668, Reward: 31.0, Avg Critic Loss: 29.7337, Avg Actor Loss: -173.1269, Avg Alpha Loss: -31.4778
Episode 669, Reward: 121.0, Avg Critic Loss: 31.1567, Avg Actor Loss: -177.3718, Avg Alpha Loss: -32.3977
Episode 670, Reward: 30.0, Avg Critic Loss: 28.0287, Avg Actor Loss: -181.9994, Avg Alpha Loss: -33.3304
Episode 671, Reward: 21.0, Avg Critic Loss: 49.7718, Avg Actor Loss: -183.1260, Avg Alpha Loss: -33.6491
Episode 672, Reward: 71.0, Avg Critic Loss: 32.3744, Avg Actor Loss: -185.9278, Avg Alpha Loss: -34.1932
Episode 673, Reward: 12.0, Avg Critic Loss: 22.7556, Avg Actor Loss: -189.6495, Avg Alpha Loss: -34.7343
Episode 674, Reward: 11.0, Avg Critic Loss: 27.1968, Avg Actor Loss: -190.5210, Avg Alpha Loss: -34.8668
Episode 675, Reward: 56.0, Avg Critic Loss: 43.8671, Avg Actor Loss: -191.6366, Avg Alpha Loss: -35.2371
Episode 676, Reward: 13.0, Avg Critic Loss: 24.7522, Avg Actor Loss: -194.3048, Avg Alpha Loss: -35.7903
Episode 677, Reward: 36.0, Avg Critic Loss: 51.0646, Avg Actor Loss: -195.4839, Avg Alpha Loss: -36.0300
Episode 678, Reward: 22.0, Avg Critic Loss: 49.7298, Avg Actor Loss: -196.6154, Avg Alpha Loss: -36.3961
Episode 679, Reward: 14.0, Avg Critic Loss: 33.0691, Avg Actor Loss: -197.8360, Avg Alpha Loss: -36.5800
Episode 680, Reward: 46.0, Avg Critic Loss: 53.5479, Avg Actor Loss: -199.3097, Avg Alpha Loss: -37.0270
Episode 681, Reward: 26.0, Avg Critic Loss: 41.0320, Avg Actor Loss: -202.2049, Avg Alpha Loss: -37.5301
Episode 682, Reward: 28.0, Avg Critic Loss: 44.7157, Avg Actor Loss: -204.3318, Avg Alpha Loss: -37.8231
Episode 683, Reward: 12.0, Avg Critic Loss: 48.0952, Avg Actor Loss: -205.0408, Avg Alpha Loss: -38.1160
Episode 684, Reward: 11.0, Avg Critic Loss: 81.8537, Avg Actor Loss: -207.2052, Avg Alpha Loss: -38.3553
Episode 685, Reward: 27.0, Avg Critic Loss: 50.8738, Avg Actor Loss: -206.9525, Avg Alpha Loss: -38.5841
Episode 686, Reward: 39.0, Avg Critic Loss: 51.7393, Avg Actor Loss: -210.4717, Avg Alpha Loss: -39.0881
Episode 687, Reward: 43.0, Avg Critic Loss: 54.8301, Avg Actor Loss: -212.3937, Avg Alpha Loss: -39.6443
Episode 688, Reward: 16.0, Avg Critic Loss: 56.6757, Avg Actor Loss: -214.2460, Avg Alpha Loss: -40.0413
Episode 689, Reward: 14.0, Avg Critic Loss: 67.0259, Avg Actor Loss: -215.3875, Avg Alpha Loss: -40.1261
Episode 690, Reward: 26.0, Avg Critic Loss: 55.9296, Avg Actor Loss: -215.9410, Avg Alpha Loss: -40.5099
Episode 691, Reward: 28.0, Avg Critic Loss: 64.5334, Avg Actor Loss: -218.3526, Avg Alpha Loss: -40.8715
Episode 692, Reward: 11.0, Avg Critic Loss: 75.5623, Avg Actor Loss: -218.4409, Avg Alpha Loss: -41.0391
Episode 693, Reward: 32.0, Avg Critic Loss: 79.6984, Avg Actor Loss: -220.7647, Avg Alpha Loss: -41.5126
Episode 694, Reward: 43.0, Avg Critic Loss: 58.2963, Avg Actor Loss: -223.7575, Avg Alpha Loss: -42.0934
Episode 695, Reward: 27.0, Avg Critic Loss: 56.3033, Avg Actor Loss: -225.7987, Avg Alpha Loss: -42.6269
Episode 696, Reward: 19.0, Avg Critic Loss: 57.1452, Avg Actor Loss: -228.5187, Avg Alpha Loss: -42.8969
Episode 697, Reward: 53.0, Avg Critic Loss: 63.4372, Avg Actor Loss: -230.0867, Avg Alpha Loss: -43.5020
Episode 698, Reward: 10.0, Avg Critic Loss: 65.9442, Avg Actor Loss: -232.7261, Avg Alpha Loss: -43.8580
Episode 699, Reward: 20.0, Avg Critic Loss: 81.0163, Avg Actor Loss: -232.5265, Avg Alpha Loss: -44.2215
Episode 700, Reward: 29.0, Avg Critic Loss: 78.4318, Avg Actor Loss: -234.9571, Avg Alpha Loss: -44.5966
Episode 701, Reward: 28.0, Avg Critic Loss: 65.4492, Avg Actor Loss: -237.2798, Avg Alpha Loss: -45.0736
Episode 702, Reward: 8.0, Avg Critic Loss: 105.1318, Avg Actor Loss: -239.6046, Avg Alpha Loss: -45.5291
Episode 703, Reward: 22.0, Avg Critic Loss: 102.6192, Avg Actor Loss: -240.5641, Avg Alpha Loss: -45.4380
Episode 704, Reward: 37.0, Avg Critic Loss: 85.4183, Avg Actor Loss: -242.3715, Avg Alpha Loss: -45.9566
Episode 705, Reward: 19.0, Avg Critic Loss: 76.5125, Avg Actor Loss: -244.4241, Avg Alpha Loss: -46.5349
Episode 706, Reward: 10.0, Avg Critic Loss: 88.7388, Avg Actor Loss: -244.8790, Avg Alpha Loss: -46.7591
Episode 707, Reward: 59.0, Avg Critic Loss: 80.1318, Avg Actor Loss: -248.2655, Avg Alpha Loss: -47.3250
Episode 708, Reward: 48.0, Avg Critic Loss: 82.8886, Avg Actor Loss: -252.2901, Avg Alpha Loss: -48.2847
Episode 709, Reward: 33.0, Avg Critic Loss: 93.9366, Avg Actor Loss: -255.3606, Avg Alpha Loss: -48.9665
Episode 710, Reward: 83.0, Avg Critic Loss: 88.2295, Avg Actor Loss: -260.1416, Avg Alpha Loss: -49.9400
